,5th_eps_pipe_tens,16th_eps_pipe_tens,50th_eps_pipe_tens,84th_eps_pipe_tens,95th_eps_pipe_tens,mean_eps_pipe_tens
segment_2282,0.0,0.0,3.5325e-08,2.488e-07,4.695e-07,1.78025e-07
segment_2283,0.0,0.0,1.313e-08,8.595e-08,1.7875e-07,6.18e-08
segment_2284,0.0,0.0,3.495e-08,2.505e-07,4.88e-07,1.81125e-07
segment_2415,0.0,0.0,2.18825e-07,1.09675e-06,1.82125e-06,9.425e-07
segment_2416,0.0,0.0,2.5e-07,1.219e-06,2.12825e-06,1.06775e-06
segment_2417,0.0,0.0,2.5375e-07,1.2035e-06,2.26325e-06,1.07e-06
segment_2797,0.0,2.5525e-07,7.6825e-06,0.000118675,0.00045375,8.305e-05
segment_2798,0.0,4.94e-07,9.04e-06,0.000103175,0.0004315,7.51e-05
segment_2799,0.0,2.1865e-06,8.025e-06,9.5825e-05,0.0003475,6.62e-05
segment_2800,0.0,9.6675e-07,8.13e-06,0.00010785,0.00041125,7.5925e-05
segment_2801,0.0,2.14125e-06,7.7025e-06,8.995e-05,0.000323,6.1275e-05
segment_4333,0.0,0.0,0.0,0.0,0.0,0.0
segment_4334,0.0,0.0,0.0,0.0,0.0,0.0
segment_4335,0.0,0.0,0.0,0.0,0.0,0.0
segment_4336,0.0,0.0,0.0,0.0,0.0,0.0
segment_4337,0.0,0.0,0.0,0.0,0.0,0.0
segment_4338,0.0,0.0,0.0,0.0,0.0,0.0
segment_4339,0.0,0.0,0.0,0.0,0.0,0.0
segment_4340,0.0,0.0,0.0,0.0,0.0,0.0
segment_4341,0.0,0.0,0.0,0.0,0.0,0.0
segment_4342,0.0,0.0,0.0,0.0,0.0,0.0
segment_4343,0.0,0.0,0.0,0.0,0.0,0.0
segment_4344,0.0,0.0,0.0,0.0,0.0,0.0
segment_4345,0.0,0.0,0.0,0.0,0.0,0.0
segment_4346,0.0,0.0,0.0,0.0,0.0,0.0
segment_4347,0.0,0.0,0.0,0.0,0.0,0.0
segment_4348,0.0,0.0,0.0,0.0,0.0,0.0
segment_4349,0.0,0.0,0.0,0.0,0.0,0.0
segment_4350,0.0,0.0,0.0,0.0,0.0,0.0
segment_4351,0.0,0.0,0.0,0.0,0.0,0.0
segment_4352,0.0,0.0,0.0,0.0,0.0,0.0
segment_4353,0.0,0.0,0.0,0.0,0.0,0.0
segment_4354,0.0,0.0,0.0,0.0,0.0,0.0
segment_4355,0.0,0.0,0.0,0.0,0.0,0.0
segment_4356,0.0,0.0,0.0,0.0,0.0,0.0
segment_4357,0.0,0.0,0.0,0.0,0.0,0.0
segment_4358,0.0,0.0,0.0,0.0,0.0,0.0
segment_4359,0.0,0.0,0.0,0.0,0.0,0.0
segment_4700,0.0,0.0,0.0,0.0,0.0,0.0
segment_4701,0.0,0.0,0.0,0.0,0.0,0.0
segment_4702,0.0,0.0,0.0,0.0,0.0,0.0
segment_4703,0.0,0.0,0.0,0.0,0.0,0.0
segment_4704,0.0,0.0,0.0,0.0,0.0,0.0
segment_4705,0.0,0.0,0.0,0.0,0.0,0.0
segment_4706,0.0,0.0,0.0,0.0,0.0,0.0
segment_4707,0.0,0.0,0.0,0.0,0.0,0.0
segment_4708,0.0,0.0,0.0,0.0,0.0,0.0
segment_4709,0.0,0.0,0.0,0.0,0.0,0.0
segment_4710,0.0,0.0,0.0,0.0,0.0,0.0
segment_4711,0.0,0.0,0.0,0.0,0.0,0.0
segment_4712,0.0,0.0,0.0,0.0,0.0,0.0
segment_4713,0.0,0.0,0.0,0.0,0.0,0.0
segment_4714,0.0,0.0,0.0,0.0,0.0,0.0
segment_4715,0.0,0.0,0.0,0.0,0.0,0.0
segment_4716,0.0,0.0,0.0,0.0,0.0,0.0
segment_4717,0.0,0.0,0.0,0.0,0.0,0.0
segment_4718,0.0,0.0,0.0,0.0,0.0,0.0
segment_4719,0.0,0.0,0.0,0.0,0.0,0.0
segment_4720,0.0,0.0,0.0,0.0,0.0,0.0
segment_4721,0.0,0.0,0.0,0.0,0.0,0.0
segment_4722,0.0,0.0,0.0,0.0,0.0,0.0
segment_4723,0.0,0.0,0.0,0.0,0.0,0.0
segment_4724,0.0,0.0,0.0,0.0,0.0,0.0
segment_4725,0.0,0.0,0.0,0.0,0.0,0.0
segment_4726,0.0,0.0,0.0,0.0,0.0,0.0
segment_4727,0.0,0.0,0.0,0.0,0.0,0.0
segment_4728,0.0,0.0,0.0,0.0,0.0,0.0
segment_4729,0.0,0.0,0.0,0.0,0.0,0.0
segment_4730,0.0,0.0,0.0,0.0,0.0,0.0
segment_4731,0.0,0.0,0.0,0.0,0.0,0.0
segment_4732,0.0,0.0,0.0,0.0,0.0,0.0
segment_4733,0.0,0.0,0.0,0.0,0.0,0.0
segment_4734,0.0,0.0,0.0,0.0,0.0,0.0
segment_4735,0.0,0.0,0.0,0.0,0.0,0.0
segment_4736,0.0,0.0,0.0,0.0,0.0,0.0
segment_4737,0.0,0.0,0.0,0.0,0.0,0.0
segment_4738,0.0,0.0,0.0,0.0,0.0,0.0
segment_4739,0.0,0.0,0.0,0.0,0.0,0.0
segment_4740,0.0,0.0,0.0,0.0,0.0,0.0
segment_4741,0.0,0.0,0.0,0.0,0.0,0.0
segment_4742,0.0,0.0,0.0,0.0,0.0,0.0
segment_8184,0.0,0.0,0.0,0.0,0.0,0.0
segment_8185,0.0,0.0,0.0,0.0,0.0,0.0
segment_8186,0.0,0.0,0.0,0.0,0.0,0.0
segment_8187,0.0,0.0,0.0,0.0,0.0,0.0
segment_8188,0.0,0.0,0.0,0.0,0.0,0.0
segment_8189,0.0,0.0,0.0,0.0,0.0,0.0
segment_8190,0.0,0.0,0.0,0.0,0.0,0.0
segment_8191,0.0,0.0,0.0,0.0,0.0,0.0
segment_8192,0.0,0.0,0.0,0.0,0.0,0.0
segment_8193,0.0,0.0,0.0,0.0,0.0,0.0
segment_8194,0.0,0.0,0.0,0.0,0.0,0.0
segment_8195,0.0,0.0,0.0,0.0,0.0,0.0
segment_8196,0.0,0.0,0.0,0.0,0.0,0.0
segment_8197,0.0,0.0,0.0,0.0,0.0,0.0
segment_8198,0.0,0.0,0.0,0.0,0.0,0.0
segment_8199,0.0,0.0,0.0,0.0,0.0,0.0
segment_8200,0.0,0.0,0.0,0.0,0.0,0.0
segment_8201,0.0,0.0,0.0,0.0,0.0,0.0
segment_8202,0.0,0.0,0.0,0.0,0.0,0.0
segment_8203,0.0,0.0,0.0,0.0,0.0,0.0
segment_8204,0.0,0.0,0.0,0.0,0.0,0.0
segment_8205,0.0,0.0,0.0,0.0,0.0,0.0
segment_8206,0.0,0.0,0.0,0.0,0.0,0.0
segment_8207,0.0,0.0,0.0,0.0,0.0,0.0
segment_8208,0.0,0.0,0.0,0.0,0.0,0.0
segment_8209,0.0,0.0,0.0,0.0,0.0,0.0
segment_8210,0.0,0.0,0.0,0.0,0.0,0.0
segment_8211,0.0,0.0,0.0,0.0,0.0,0.0
segment_8212,0.0,0.0,0.0,0.0,0.0,0.0
segment_8213,0.0,0.0,0.0,0.0,0.0,0.0
segment_8214,0.0,0.0,0.0,0.0,0.0,0.0
segment_8215,0.0,0.0,0.0,0.0,0.0,0.0
segment_8216,0.0,0.0,0.0,0.0,0.0,0.0
segment_8217,0.0,0.0,0.0,0.0,0.0,0.0
segment_8218,0.0,0.0,0.0,0.0,0.0,0.0
segment_8219,0.0,0.0,0.0,0.0,0.0,0.0
segment_8220,0.0,0.0,0.0,0.0,0.0,0.0
segment_8221,0.0,0.0,0.0,0.0,0.0,0.0
segment_8222,0.0,0.0,0.0,0.0,0.0,0.0
segment_8223,0.0,0.0,0.0,0.0,0.0,0.0
segment_8224,0.0,0.0,0.0,0.0,0.0,0.0
segment_8225,0.0,0.0,0.0,0.0,0.0,0.0
segment_8226,0.0,0.0,0.0,0.0,0.0,0.0
segment_8227,0.0,0.0,0.0,0.0,0.0,0.0
segment_8228,0.0,0.0,0.0,0.0,0.0,0.0
segment_8229,0.0,0.0,0.0,0.0,0.0,0.0
segment_8230,0.0,0.0,0.0,0.0,0.0,0.0
segment_8231,0.0,0.0,0.0,0.0,0.0,0.0
segment_8232,0.0,0.0,0.0,0.0,0.0,0.0
segment_8233,0.0,0.0,0.0,0.0,0.0,0.0
segment_8234,0.0,0.0,0.0,0.0,0.0,0.0
segment_8235,0.0,0.0,0.0,0.0,0.0,0.0
segment_8236,0.0,0.0,0.0,0.0,0.0,0.0
segment_8237,0.0,0.0,0.0,0.0,0.0,0.0
segment_8238,0.0,0.0,0.0,0.0,0.0,0.0
segment_8239,0.0,0.0,0.0,0.0,0.0,0.0
segment_8240,0.0,0.0,0.0,0.0,0.0,0.0
segment_8241,0.0,0.0,0.0,0.0,0.0,0.0
segment_8242,0.0,0.0,0.0,0.0,0.0,0.0
segment_8243,0.0,0.0,0.0,0.0,0.0,0.0
segment_8244,0.0,0.0,0.0,0.0,0.0,0.0
segment_8245,0.0,0.0,0.0,0.0,0.0,0.0
segment_8246,0.0,0.0,0.0,0.0,0.0,0.0
segment_8247,0.0,0.0,0.0,0.0,0.0,0.0
segment_8248,0.0,0.0,0.0,0.0,0.0,0.0
segment_8249,0.0,0.0,0.0,0.0,0.0,0.0
segment_8250,0.0,0.0,0.0,0.0,0.0,0.0
segment_8251,0.0,0.0,0.0,0.0,0.0,0.0
segment_8252,0.0,0.0,0.0,0.0,0.0,0.0
segment_8253,0.0,0.0,0.0,0.0,0.0,0.0
segment_8254,0.0,0.0,0.0,0.0,0.0,0.0
segment_8255,0.0,0.0,0.0,0.0,0.0,0.0
segment_8256,0.0,0.0,0.0,0.0,0.0,0.0
segment_8257,0.0,0.0,0.0,0.0,0.0,0.0
segment_8258,0.0,0.0,0.0,0.0,0.0,0.0
segment_8259,0.0,0.0,0.0,0.0,0.0,0.0
segment_8260,0.0,0.0,0.0,0.0,0.0,0.0
segment_8261,0.0,0.0,0.0,0.0,0.0,0.0
segment_8262,0.0,0.0,0.0,0.0,0.0,0.0
segment_8263,0.0,0.0,0.0,0.0,0.0,0.0
segment_8264,0.0,0.0,0.0,0.0,0.0,0.0
segment_8265,0.0,0.0,0.0,0.0,0.0,0.0
segment_8266,0.0,0.0,0.0,0.0,0.0,0.0
segment_8267,0.0,0.0,0.0,0.0,0.0,0.0
segment_8268,0.0,0.0,0.0,0.0,0.0,0.0
segment_8269,0.0,0.0,0.0,0.0,0.0,0.0
segment_8270,0.0,0.0,0.0,0.0,0.0,0.0
segment_8271,0.0,0.0,0.0,0.0,0.0,0.0
segment_8272,0.0,0.0,0.0,0.0,0.0,0.0
segment_8273,0.0,0.0,0.0,0.0,0.0,0.0
segment_8274,0.0,0.0,0.0,0.0,0.0,0.0
segment_8275,0.0,0.0,0.0,0.0,0.0,0.0
segment_8276,0.0,0.0,0.0,0.0,0.0,0.0
segment_8277,0.0,0.0,0.0,0.0,0.0,0.0
segment_8278,0.0,0.0,0.0,0.0,0.0,0.0
segment_8279,0.0,0.0,0.0,0.0,0.0,0.0
segment_8280,0.0,0.0,0.0,0.0,0.0,0.0
segment_8281,0.0,0.0,0.0,0.0,0.0,0.0
segment_8282,0.0,0.0,0.0,0.0,0.0,0.0
segment_8283,0.0,0.0,0.0,0.0,0.0,0.0
segment_8284,0.0,0.0,0.0,0.0,0.0,0.0
segment_8285,0.0,0.0,0.0,0.0,0.0,0.0
segment_8286,0.0,0.0,0.0,0.0,0.0,0.0
segment_8287,0.0,0.0,0.0,0.0,0.0,0.0
segment_8288,0.0,0.0,0.0,0.0,0.0,0.0
segment_8289,0.0,0.0,0.0,0.0,0.0,0.0
segment_8290,0.0,0.0,0.0,0.0,0.0,0.0
segment_8291,0.0,0.0,0.0,0.0,0.0,0.0
segment_8292,0.0,0.0,0.0,0.0,0.0,0.0
segment_8293,0.0,0.0,0.0,0.0,0.0,0.0
segment_8294,0.0,0.0,0.0,0.0,0.0,0.0
segment_8295,0.0,0.0,0.0,0.0,0.0,0.0
segment_8296,0.0,0.0,0.0,0.0,0.0,0.0
segment_8297,0.0,0.0,0.0,0.0,0.0,0.0
segment_8298,0.0,0.0,0.0,0.0,0.0,0.0
segment_8299,0.0,0.0,0.0,0.0,0.0,0.0
segment_8300,0.0,0.0,0.0,0.0,0.0,0.0
segment_8301,0.0,0.0,0.0,0.0,0.0,0.0
segment_8302,0.0,0.0,0.0,0.0,0.0,0.0
segment_8303,0.0,0.0,0.0,0.0,0.0,0.0
segment_8304,0.0,0.0,0.0,0.0,0.0,0.0
segment_8305,0.0,0.0,0.0,0.0,0.0,0.0
segment_8306,0.0,0.0,0.0,0.0,0.0,0.0
segment_8307,0.0,0.0,0.0,0.0,0.0,0.0
segment_8308,0.0,0.0,0.0,0.0,0.0,0.0
segment_8309,0.0,0.0,0.0,0.0,0.0,0.0
segment_8310,0.0,0.0,0.0,0.0,0.0,0.0
segment_8311,0.0,0.0,0.0,0.0,0.0,0.0
segment_8312,0.0,0.0,0.0,0.0,0.0,0.0
segment_8313,0.0,0.0,0.0,0.0,0.0,0.0
segment_8314,0.0,0.0,0.0,0.0,0.0,0.0
segment_8315,0.0,0.0,0.0,0.0,0.0,0.0
segment_8316,0.0,0.0,0.0,0.0,0.0,0.0
segment_8317,0.0,0.0,0.0,0.0,0.0,0.0
segment_8318,0.0,0.0,0.0,0.0,0.0,0.0
segment_8319,0.0,0.0,0.0,0.0,0.0,0.0
segment_8320,0.0,0.0,0.0,0.0,0.0,0.0
segment_8321,0.0,0.0,0.0,0.0,0.0,0.0
segment_8322,0.0,0.0,0.0,0.0,0.0,0.0
segment_8323,0.0,0.0,0.0,0.0,0.0,0.0
segment_8324,0.0,0.0,0.0,0.0,0.0,0.0
segment_8325,0.0,0.0,0.0,0.0,0.0,0.0
segment_8326,0.0,0.0,0.0,0.0,0.0,0.0
segment_8327,0.0,0.0,0.0,0.0,0.0,0.0
segment_8328,0.0,0.0,0.0,0.0,0.0,0.0
segment_8329,0.0,0.0,0.0,0.0,0.0,0.0
segment_8330,0.0,0.0,0.0,0.0,0.0,0.0
segment_8331,0.0,0.0,0.0,0.0,0.0,0.0
segment_8332,0.0,0.0,0.0,0.0,0.0,0.0
segment_8333,0.0,0.0,0.0,0.0,0.0,0.0
segment_8334,0.0,0.0,0.0,0.0,0.0,0.0
segment_8335,0.0,0.0,0.0,0.0,0.0,0.0
segment_8336,0.0,0.0,0.0,0.0,0.0,0.0
segment_8337,0.0,0.0,0.0,0.0,0.0,0.0
segment_8338,0.0,0.0,0.0,0.0,0.0,0.0
segment_8339,0.0,0.0,0.0,0.0,0.0,0.0
segment_8340,0.0,0.0,0.0,0.0,0.0,0.0
segment_8341,0.0,0.0,0.0,0.0,0.0,0.0
segment_8342,0.0,0.0,0.0,0.0,0.0,0.0
segment_8343,0.0,0.0,0.0,0.0,0.0,0.0
segment_8344,0.0,0.0,0.0,0.0,0.0,0.0
segment_8345,0.0,0.0,0.0,0.0,0.0,0.0
segment_8346,0.0,0.0,0.0,0.0,0.0,0.0
segment_8347,0.0,0.0,0.0,0.0,0.0,0.0
segment_8348,0.0,0.0,0.0,0.0,0.0,0.0
segment_8349,0.0,0.0,0.0,0.0,0.0,0.0
segment_8350,0.0,0.0,0.0,0.0,0.0,0.0
segment_8351,0.0,0.0,0.0,0.0,0.0,0.0
segment_8352,0.0,0.0,0.0,0.0,0.0,0.0
segment_8353,0.0,0.0,0.0,0.0,0.0,0.0
segment_8354,0.0,0.0,0.0,0.0,0.0,0.0
segment_8355,0.0,0.0,0.0,0.0,0.0,0.0
segment_8356,0.0,0.0,0.0,0.0,0.0,0.0
segment_8357,0.0,0.0,0.0,0.0,0.0,0.0
segment_8358,0.0,0.0,0.0,0.0,0.0,0.0
segment_8359,0.0,0.0,0.0,0.0,0.0,0.0
segment_8360,0.0,0.0,0.0,0.0,0.0,0.0
segment_8361,0.0,0.0,0.0,0.0,0.0,0.0
segment_8362,0.0,0.0,0.0,0.0,0.0,0.0
segment_8363,0.0,0.0,0.0,0.0,0.0,0.0
segment_8364,0.0,0.0,0.0,0.0,0.0,0.0
segment_8365,0.0,0.0,0.0,0.0,0.0,0.0
segment_8366,0.0,0.0,0.0,0.0,0.0,0.0
segment_8367,0.0,0.0,0.0,0.0,0.0,0.0
segment_8368,0.0,0.0,0.0,0.0,0.0,0.0
segment_8369,0.0,0.0,0.0,0.0,0.0,0.0
segment_8370,0.0,0.0,0.0,0.0,0.0,0.0
segment_8371,0.0,0.0,0.0,0.0,0.0,0.0
segment_8372,0.0,0.0,0.0,0.0,0.0,0.0
segment_8373,0.0,0.0,0.0,0.0,0.0,0.0
segment_8374,0.0,0.0,0.0,0.0,0.0,0.0
segment_8375,0.0,0.0,0.0,0.0,0.0,0.0
segment_8376,0.0,0.0,0.0,0.0,0.0,0.0
segment_8377,0.0,0.0,0.0,0.0,0.0,0.0
segment_8378,0.0,0.0,0.0,0.0,0.0,0.0
segment_8379,0.0,0.0,0.0,0.0,0.0,0.0
segment_8380,0.0,0.0,0.0,0.0,0.0,0.0
segment_8381,0.0,0.0,0.0,0.0,0.0,0.0
segment_8382,0.0,0.0,0.0,0.0,0.0,0.0
segment_8383,0.0,0.0,0.0,0.0,0.0,0.0
segment_8384,0.0,0.0,0.0,0.0,0.0,0.0
segment_8385,0.0,0.0,0.0,0.0,0.0,0.0
segment_8386,0.0,0.0,0.0,0.0,0.0,0.0
segment_8387,0.0,0.0,0.0,0.0,0.0,0.0
segment_8388,0.0,0.0,0.0,0.0,0.0,0.0
segment_8389,0.0,0.0,0.0,0.0,0.0,0.0
segment_8390,0.0,0.0,0.0,0.0,0.0,0.0
segment_8391,0.0,0.0,0.0,0.0,0.0,0.0
segment_8392,0.0,0.0,0.0,0.0,0.0,0.0
segment_8495,0.0,0.0,0.0,0.0,0.0,0.0
segment_8496,0.0,0.0,0.0,0.0,0.0,0.0
segment_8497,0.0,0.0,0.0,0.0,0.0,0.0
segment_8498,0.0,0.0,0.0,0.0,0.0,0.0
segment_8499,0.0,0.0,0.0,0.0,0.0,0.0
segment_8500,0.0,0.0,0.0,0.0,0.0,0.0
segment_8501,0.0,0.0,0.0,0.0,0.0,0.0
segment_8502,0.0,0.0,0.0,0.0,0.0,0.0
segment_8503,0.0,0.0,0.0,0.0,0.0,0.0
segment_8504,0.0,0.0,0.0,0.0,0.0,0.0
segment_8505,0.0,0.0,0.0,0.0,0.0,0.0
segment_8506,0.0,0.0,0.0,0.0,0.0,0.0
segment_8507,0.0,0.0,0.0,0.0,0.0,0.0
segment_8508,0.0,0.0,0.0,0.0,0.0,0.0
segment_8509,0.0,0.0,0.0,0.0,0.0,0.0
segment_9981,0.0,0.0,7.795e-06,3.125e-05,0.0002403,4.9675e-05
segment_14331,0.0,0.0,0.0,0.0,0.0,0.0
segment_14332,0.0,0.0,0.0,0.0,0.0,0.0
segment_14333,0.0,0.0,0.0,0.0,0.0,0.0
segment_14334,0.0,0.0,0.0,0.0,0.0,0.0
segment_14335,0.0,0.0,0.0,0.0,0.0,0.0
segment_14336,0.0,0.0,0.0,0.0,0.0,0.0
segment_14337,0.0,0.0,0.0,0.0,0.0,0.0
segment_14338,0.0,0.0,0.0,0.0,0.0,0.0
segment_14339,0.0,0.0,0.0,0.0,0.0,0.0
segment_14340,0.0,0.0,0.0,0.0,0.0,0.0
segment_14341,0.0,0.0,0.0,0.0,0.0,0.0
segment_14342,0.0,0.0,0.0,0.0,0.0,0.0
segment_14343,0.0,0.0,0.0,0.0,0.0,0.0
segment_14344,0.0,0.0,0.0,0.0,0.0,0.0
segment_14345,0.0,0.0,0.0,0.0,0.0,0.0
segment_14346,0.0,0.0,0.0,0.0,0.0,0.0
segment_14347,0.0,0.0,0.0,0.0,0.0,0.0
segment_14348,0.0,0.0,0.0,0.0,0.0,0.0
segment_14349,0.0,0.0,0.0,0.0,0.0,0.0
segment_14350,0.0,0.0,0.0,0.0,0.0,0.0
segment_14351,0.0,0.0,0.0,0.0,0.0,0.0
segment_14352,0.0,0.0,0.0,0.0,0.0,0.0
segment_14353,0.0,0.0,0.0,0.0,0.0,0.0
segment_14354,0.0,0.0,0.0,0.0,0.0,0.0
segment_14355,0.0,0.0,0.0,0.0,0.0,0.0
segment_14356,0.0,0.0,0.0,0.0,0.0,0.0
segment_14357,0.0,0.0,0.0,0.0,0.0,0.0
segment_14358,0.0,0.0,0.0,0.0,0.0,0.0
segment_14359,0.0,0.0,0.0,0.0,0.0,0.0
segment_14360,0.0,0.0,0.0,0.0,0.0,0.0
segment_14361,0.0,0.0,0.0,0.0,0.0,0.0
segment_14362,0.0,0.0,0.0,0.0,0.0,0.0
segment_14363,0.0,0.0,0.0,0.0,0.0,0.0
segment_14364,0.0,0.0,0.0,0.0,0.0,0.0
segment_14365,0.0,0.0,0.0,0.0,0.0,0.0
segment_14366,0.0,0.0,0.0,0.0,0.0,0.0
segment_14367,0.0,0.0,0.0,0.0,0.0,0.0
segment_14368,0.0,0.0,0.0,0.0,0.0,0.0
segment_14369,0.0,0.0,0.0,0.0,0.0,0.0
segment_14370,0.0,0.0,0.0,0.0,0.0,0.0
segment_14371,0.0,0.0,0.0,0.0,0.0,0.0
segment_14573,0.0,0.0,0.0,0.0,0.0,0.0
segment_14774,0.0,0.0,0.0,0.0,0.0,0.0
segment_14775,0.0,0.0,0.0,0.0,0.0,0.0
segment_15613,0.0,0.0,0.0,0.0,0.0,0.0
segment_15614,0.0,0.0,0.0,0.0,0.0,0.0
segment_15615,0.0,0.0,0.0,0.0,0.0,0.0
segment_15616,0.0,0.0,0.0,0.0,0.0,0.0
segment_15617,0.0,0.0,0.0,0.0,0.0,0.0
segment_15618,0.0,0.0,0.0,0.0,0.0,0.0
segment_15619,0.0,0.0,0.0,0.0,0.0,0.0
segment_15620,0.0,0.0,0.0,0.0,0.0,0.0
segment_15621,0.0,0.0,0.0,0.0,0.0,0.0
segment_15622,0.0,0.0,0.0,0.0,0.0,0.0
segment_15623,0.0,0.0,0.0,0.0,0.0,0.0
segment_15624,0.0,0.0,0.0,0.0,0.0,0.0
segment_15625,0.0,0.0,0.0,0.0,0.0,0.0
segment_15626,0.0,0.0,0.0,0.0,0.0,0.0
segment_15627,0.0,0.0,0.0,0.0,0.0,0.0
segment_15628,0.0,0.0,0.0,0.0,0.0,0.0
segment_15629,0.0,0.0,0.0,0.0,0.0,0.0
segment_15630,0.0,0.0,0.0,0.0,0.0,0.0
segment_15631,0.0,0.0,0.0,0.0,0.0,0.0
segment_15632,0.0,0.0,0.0,0.0,0.0,0.0
segment_15633,0.0,0.0,0.0,0.0,0.0,0.0
segment_15634,0.0,0.0,0.0,0.0,0.0,0.0
segment_15635,0.0,0.0,0.0,0.0,0.0,0.0
segment_15636,0.0,0.0,0.0,0.0,0.0,0.0
segment_15637,0.0,0.0,0.0,0.0,0.0,0.0
segment_15638,0.0,0.0,0.0,0.0,0.0,0.0
segment_15639,0.0,0.0,0.0,0.0,0.0,0.0
segment_15640,0.0,0.0,0.0,0.0,0.0,0.0
segment_15641,0.0,0.0,0.0,0.0,0.0,0.0
segment_15642,0.0,0.0,0.0,0.0,0.0,0.0
segment_15643,0.0,0.0,0.0,0.0,0.0,0.0
segment_15644,0.0,0.0,0.0,0.0,0.0,0.0
segment_15645,0.0,0.0,0.0,0.0,0.0,0.0
segment_15646,0.0,0.0,0.0,0.0,0.0,0.0
segment_15647,0.0,0.0,0.0,0.0,0.0,0.0
segment_15648,0.0,0.0,0.0,0.0,0.0,0.0
segment_15649,0.0,0.0,0.0,0.0,0.0,0.0
segment_15650,0.0,0.0,0.0,0.0,0.0,0.0
segment_15651,0.0,0.0,0.0,0.0,0.0,0.0
segment_15652,0.0,0.0,0.0,0.0,0.0,0.0
segment_15653,0.0,0.0,0.0,0.0,0.0,0.0
segment_15654,0.0,0.0,0.0,0.0,0.0,0.0
segment_15655,0.0,0.0,0.0,0.0,0.0,0.0
segment_15656,0.0,0.0,0.0,0.0,0.0,0.0
segment_15657,0.0,0.0,0.0,0.0,0.0,0.0
segment_15658,0.0,0.0,0.0,0.0,0.0,0.0
segment_15659,0.0,0.0,0.0,0.0,0.0,0.0
segment_15660,0.0,0.0,0.0,0.0,0.0,0.0
segment_15661,0.0,0.0,0.0,0.0,0.0,0.0
segment_15662,0.0,0.0,0.0,0.0,0.0,0.0
segment_15663,0.0,0.0,0.0,0.0,0.0,0.0
